League,EventID,Event Name,Open Time,Market ID,Market Name,Market Total Matched,Market Total Available,SelectionID,Selection Name,Selection Handicap,Last Price Traded,Total Matched
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634748,Over/Under 0.5 Goals,2.41,41376.54,5851482,Under 0.5 Goals,0.0,23.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634748,Over/Under 0.5 Goals,2.41,41376.54,5851483,Over 0.5 Goals,0.0,1.05,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634657,Over/Under 2.5 Goals,0.0,52661.63,47972,Under 2.5 Goals,0.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634657,Over/Under 2.5 Goals,0.0,52661.63,47973,Over 2.5 Goals,0.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-4.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,4.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-3.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,3.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-3.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,3.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-3.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,3.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-3.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,3.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-2.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,2.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-2.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,2.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-2.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,2.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-2.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,2.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-1.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,1.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-1.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,1.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-1.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,1.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-1.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,1.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-0.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,0.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-0.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,0.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,-0.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,0.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,0.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,0.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,0.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-0.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,0.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-0.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,0.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-0.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,1.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-1.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,1.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-1.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,1.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-1.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,1.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-1.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,2.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-2.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,2.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-2.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,2.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-2.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,2.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-2.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,3.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-3.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,3.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-3.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,3.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-3.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,3.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-3.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,56323,Liverpool,4.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634695,Asian Handicap,0.0,773264.49,58943,Southampton,-4.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,0.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,0.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,0.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,0.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,1.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,1.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,1.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,1.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,1.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,1.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,1.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,1.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,2.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,2.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,2.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,2.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,2.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,2.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,2.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,2.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,3.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,3.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,3.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,3.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,3.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,3.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,3.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,3.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,4.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,4.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,4.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,4.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,4.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,4.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,4.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,4.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,5.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,5.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,5.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,5.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,5.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,5.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,5.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,5.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,6.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,6.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,6.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,6.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,6.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,6.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,6.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,6.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,7.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,7.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,7.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,7.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,7.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,7.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,7.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,7.75,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,8.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,8.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,8.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,8.25,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044483,Under,8.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634773,Goal Lines,0.0,358878.21,7044482,Over,8.5,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634743,Match Odds,186.0,470229.93,56323,Liverpool,0.0,1.27,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634743,Match Odds,186.0,470229.93,58943,Southampton,0.0,0.0,0.0
Premier League,29659845,Liverpool v Southampton,2020-02-01T15:00:00.000Z,1.167634743,Match Odds,186.0,470229.93,58805,The Draw,0.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634442,Over/Under 0.5 Goals,0.0,32676.35,5851482,Under 0.5 Goals,0.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634442,Over/Under 0.5 Goals,0.0,32676.35,5851483,Over 0.5 Goals,0.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634351,Over/Under 2.5 Goals,0.0,53430.59,47972,Under 2.5 Goals,0.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634351,Over/Under 2.5 Goals,0.0,53430.59,47973,Over 2.5 Goals,0.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-4.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,4.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-3.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,3.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-3.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,3.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-3.25,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,3.25,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-3.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,3.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-2.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,2.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-2.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,2.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-2.25,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,2.25,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-2.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,2.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-1.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,1.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-1.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,1.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-1.25,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,1.25,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-1.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,1.0,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-0.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,0.75,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,48224,Tottenham,-0.5,0.0,0.0
Premier League,29659941,Tottenham v Man City,2020-02-02T16:30:00.000Z,1.167634389,Asian Handicap,0.0,509959.3,47999,Man City,0.5,0.0,0.0
